RUN PARAMETERS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMMARY STATISTICS,IS (2001-2021),OOS (2022-2026),,,,,,,,,,,,,,,,,,,,,,,,
,Portfolio,Portfolio,,,,,,,,,,,,,,,,,,,,,,,,
Annualized Return,12.06%,10.68%,,,,,,,,,,,,,,,,,,,,,,,,
Ann Std Dev,12.52%,11.87%,,,,,,,,,,,,,,,,,,,,,,,,
Info Ratio,0.963,0.900,,,,,,,,,,,,,,,,,,,,,,,,
Max Drawdown,-32.00%,-12.50%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,IS (2001-2021),OOS (2022-2026),,,,,,,,,,,,,,,,,,,,,,,,
,SPY,SPY,,,,,,,,,,,,,,,,,,,,,,,,
Annualized Return,8.45%,11.94%,,,,,,,,,,,,,,,,,,,,,,,,
Ann Std Dev,19.41%,17.62%,,,,,,,,,,,,,,,,,,,,,,,,
Info Ratio,0.436,0.678,,,,,,,,,,,,,,,,,,,,,,,,
Max Drawdown,-55.20%,-24.50%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ANNUAL RETURNS,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Portfolio,SPY,Difference,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,K,K,Consumer Defensive,0.16884431043777542,-0.012198,-0.012198,-0.004628,9660910376.11,0.10097,0,0.0,False,21600815984.0,430.0,348.0,121810150.0,3429000000.0,1368000000.0,0.06333,1802000000.0,0.08342,7.56,0.0169,0.538,0.363,7841448364.0
2020-12-29,GILD,GILD,Healthcare,0.16425396199961095,-0.003172,-0.003172,-0.004628,9660910376.11,0.09972,0,0.0,False,72048757377.0,131.0,105.0,601290459.0,6577000000.0,8160000000.0,0.11326,2750000000.0,0.03817,4.53,0.1736,0.772,0.219,15748271977.0
2020-12-29,TGT,TGT,Consumer Defensive,0.20242278721306878,-0.006628,-0.006628,-0.004628,9660910376.11,0.10005,0,0.0,False,87655394232.0,109.0,87.0,594632668.0,22632000000.0,7430000000.0,0.08476,5857000000.0,0.06682,3.05,0.2125,0.798,0.098,8586525197.0
2020-12-29,WMT,WMT,Consumer Defensive,0.15535191890782868,-0.000849,-0.000849,-0.004628,9660910376.11,0.1007,0,0.0,False,409771666134.0,11.0,9.0,1249593789.6,134708000000.0,24420000000.0,0.05959,29007000000.0,0.07079,14.03,0.0525,0.608,0.127,52106679384.0
2020-12-29,GIS,GIS,Consumer Defensive,0.1799224411769872,-0.009987,-0.009987,-0.004628,9660910376.11,0.10018,0,0.0,False,36167059059.0,263.0,211.0,198495140.0,4719400000.0,3119400000.0,0.08625,3465200000.0,0.09581,9.73,0.0675,0.543,0.312,11276926570.0
2020-12-29,ORCL,ORCL,Technology,0.18094455937610684,-0.00092,-0.00092,-0.004628,9660910376.11,0.09937,0,0.0,False,189769711039.0,39.0,33.0,944998501.0,9800000000.0,12134000000.0,0.06394,14588000000.0,0.07687,5.95,0.0193,0.443,0.24,45497834116.0
2020-12-29,CPB,CPB,Consumer Defensive,0.18660654883505212,-0.00825,-0.00825,-0.004628,9660910376.11,0.09987,0,0.0,False,14668484474.0,575.0,472.0,87357037.0,2340000000.0,1119000000.0,0.07629,2294000000.0,0.15639,8.38,0.0719,0.644,0.374,5487148589.0
2020-12-29,ALL,ALL,Financial Services,0.18933820027978715,0.005864,0.005864,-0.004628,9660910376.11,0.10045,0,0.0,False,32862792723.0,301.0,242.0,191932942.0,11500000000.0,5031000000.0,0.15309,6200000000.0,0.18866,19.49,0.0389,0.583,0.224,7356617539.0
2020-12-30,VZ,VZ,Communication Services,0.13426380167156593,0.010512,0.010512,0.011375,9770803373.13,0.09941,0,0.0,False,240584829805.0,22.0,20.0,972261071.0,31543000000.0,21695000000.0,0.09018,25213000000.0,0.1048,6.46,-0.0411,0.411,0.54,129922210096.0
2020-12-30,AJG,AJG,Financial Services,0.19297662321130782,0.016515,0.016515,0.011375,9770803373.13,0.0992,0,0.0,False,23496568541.0,401.0,324.0,87814297.0,1849100000.0,1627100000.0,0.06925,982400000.0,0.04181,5.12,0.0131,0.53,0.07,1650885505.0
2020-12-30,K,K,Consumer Defensive,0.16870525666808733,0.011386,0.011386,0.011375,9770803373.13,0.1002,0,0.0,False,21337338113.0,436.0,353.0,114486691.0,3429000000.0,1368000000.0,0.06411,1802000000.0,0.08445,7.56,0.0169,0.538,0.363,7745801601.0
2020-12-30,GILD,GILD,Healthcare,0.15644846115996106,0.02842,0.02842,0.011375,9770803373.13,0.09986,0,0.0,False,71820246832.0,133.0,104.0,603412490.0,6577000000.0,8160000000.0,0.11362,2750000000.0,0.03829,4.53,0.1736,0.772,0.219,15698324603.0
2020-12-30,TGT,TGT,Consumer Defensive,0.2012132776944602,0.015238,0.015238,0.011375,9770803373.13,0.09985,0,0.0,False,87074421334.0,108.0,86.0,569433148.0,22632000000.0,7430000000.0,0.08533,5857000000.0,0.06726,3.05,0.2125,0.798,0.098,8529614399.0
2020-12-30,WMT,WMT,Consumer Defensive,0.15430795268646058,-0.000201,-0.000201,0.011375,9770803373.13,0.10108,0,0.0,False,409423820198.0,12.0,10.0,1186900319.8,134708000000.0,24420000000.0,0.05964,29007000000.0,0.07085,14.03,0.0525,0.608,0.127,52062447198.0
2020-12-30,GIS,GIS,Consumer Defensive,0.18077155189570415,0.004102,0.004102,0.011375,9770803373.13,0.09964,0,0.0,False,35805875542.0,266.0,213.0,189684477.0,4719400000.0,3119400000.0,0.08712,3465200000.0,0.09678,9.73,0.0675,0.543,0.312,11164309174.0
2020-12-30,ORCL,ORCL,Technology,0.17961736730420017,0.004506,0.004506,0.011375,9770803373.13,0.09974,0,0.0,False,189595033470.0,39.0,33.0,888929359.0,9800000000.0,12134000000.0,0.064,14588000000.0,0.07694,5.95,0.0193,0.443,0.24,45455954667.0
2020-12-30,CPB,CPB,Consumer Defensive,0.18722420789555955,0.006865,0.006865,0.011375,9770803373.13,0.09951,0,0.0,False,14547462887.0,583.0,480.0,84867837.0,2340000000.0,1119000000.0,0.07692,2294000000.0,0.15769,8.38,0.0719,0.644,0.374,5441877148.0
2020-12-30,ALL,ALL,Financial Services,0.18922973907587523,0.016455,0.016455,0.011375,9770803373.13,0.10151,0,0.0,False,33055501567.0,302.0,242.0,188304245.0,11500000000.0,5031000000.0,0.1522,6200000000.0,0.18756,19.49,0.0389,0.583,0.224,7399757064.0
2020-12-31,VZ,VZ,Communication Services,0.13587482082496938,0.001686,0.001686,-0.001228,9758802398.23,0.1,0,3303.61,True,243113776609.0,22.0,20.0,945219047.0,31543000000.0,21695000000.0,0.08924,25213000000.0,0.10371,6.46,-0.0411,0.411,0.54,131287908666.0
2020-12-31,AJG,AJG,Financial Services,0.19274791810803663,-0.02805,-0.02805,-0.001228,9758802398.23,0.1,0,1427.65,True,23884619855.0,398.0,323.0,81446600.0,1849100000.0,1627100000.0,0.06812,982400000.0,0.04113,5.12,0.0131,0.53,0.07,1678150265.0
2020-12-31,K,K,Consumer Defensive,0.17036948918514075,-0.012533,-0.012533,-0.001228,9758802398.23,0.1,0,976.99,True,21580279566.0,436.0,353.0,110320190.0,3429000000.0,1368000000.0,0.06339,1802000000.0,0.0835,7.56,0.0169,0.538,0.363,7833993309.0
2020-12-31,GILD,GILD,Healthcare,0.16463074229583477,0.031753,0.031753,-0.001228,9758802398.23,0.1,0,7552.56,True,73861401839.0,129.0,103.0,614962252.0,6577000000.0,8160000000.0,0.11048,2750000000.0,0.03723,4.53,0.1736,0.772,0.219,16144476145.0
2020-12-31,WMT,WMT,Consumer Defensive,0.15326765772444662,0.016503,0.016503,-0.001228,9758802398.23,0.1,0,364.49,True,409341435635.0,12.0,10.0,1148197311.9,134708000000.0,24420000000.0,0.05966,29007000000.0,0.07086,14.03,0.0525,0.608,0.127,52051971154.0
2020-12-31,GIS,GIS,Consumer Defensive,0.1748939120906047,0.003918,0.003918,-0.001228,9758802398.23,0.1,0,5273.12,True,35952746848.0,266.0,214.0,185666841.0,4719400000.0,3119400000.0,0.08676,3465200000.0,0.09638,9.73,0.0675,0.543,0.312,11210103800.0
2020-12-31,ORCL,ORCL,Technology,0.17967022583019626,-0.014542,-0.014542,-0.001228,9758802398.23,0.1,0,4582.12,True,190449365581.0,39.0,33.0,832564065.0,9800000000.0,12134000000.0,0.06371,14588000000.0,0.0766,5.95,0.0193,0.443,0.24,45660783248.0
2020-12-31,CPB,CPB,Consumer Defensive,0.18702002180129557,0.003726,0.003726,-0.001228,9758802398.23,0.1,0,4563.9,True,14647324258.0,582.0,480.0,80712138.0,2340000000.0,1119000000.0,0.0764,2294000000.0,0.15662,8.38,0.0719,0.644,0.374,5479233030.0
2020-12-31,ALL,ALL,Financial Services,0.18918324549496038,-0.016822,-0.016822,-0.001228,9758802398.23,0.1,0,9841.01,True,33599415296.0,296.0,237.0,180259999.0,11500000000.0,5031000000.0,0.14973,6200000000.0,0.18453,19.49,0.0389,0.583,0.224,7521516809.0
2020-12-31,ORLY,ORLY,Consumer Cyclical,0.19416249333790167,0.003116,0.003116,-0.001228,9758802398.23,0.1,1,488540.17,True,32787089296.0,302.0,243.0,248824989.9,3207638000.0,2070986000.0,0.06316,2333854000.0,0.07118,17.47,0.2029,0.791,0.152,4999024222.0
2020-12-31,TGT,TGT,Consumer Defensive,0.19852780802709383,,,-0.001228,9758802398.23,,-1,488540.17,True,88401261778.0,108.0,86.0,577149741.0,22632000000.0,7430000000.0,0.08405,5857000000.0,0.06625,3.05,,,0.098,8659588703.0
2021-01-04,VZ,VZ,Communication Services,0.13581764125123366,-0.004576,-0.004576,-0.003,9729528179.69,0.10028,0,0.0,False,243523720041.0,22.0,20.0,985199695.0,31543000000.0,21695000000.0,0.08909,25213000000.0,0.10353,6.46,-0.0411,0.411,0.54,131509289028.0
2021-01-04,AJG,AJG,Financial Services,0.20285750326119847,-0.006655,-0.006655,-0.003,9729528179.69,0.0973,0,0.0,False,23214647417.0,402.0,325.0,78066539.0,1849100000.0,1627100000.0,0.07009,982400000.0,0.04232,5.12,0.0131,0.53,0.07,1631077528.0
2021-01-04,K,K,Consumer Defensive,0.1719517353333911,0.00568,0.00568,-0.003,9729528179.69,0.09886,0,0.0,False,21309810574.0,430.0,349.0,116823877.0,3429000000.0,1368000000.0,0.0642,1802000000.0,0.08456,7.56,0.0169,0.538,0.363,7735808656.0
2021-01-04,GILD,GILD,Healthcare,0.17702353645562294,-0.001823,-0.001823,-0.003,9729528179.69,0.10329,0,0.0,False,76206722910.0,123.0,98.0,652319589.0,6577000000.0,8160000000.0,0.10708,2750000000.0,0.03609,4.53,0.1736,0.772,0.219,16657111692.0
2021-01-04,WMT,WMT,Consumer Defensive,0.15667548757051675,-0.005324,-0.005324,-0.003,9729528179.69,0.10176,0,0.0,False,416096969860.0,11.0,9.0,1155776253.3,134708000000.0,24420000000.0,0.05869,29007000000.0,0.06971,14.03,0.0525,0.608,0.127,52911006771.0
2021-01-04,GIS,GIS,Consumer Defensive,0.17463234105305447,0.001017,0.001017,-0.003,9729528179.69,0.1005,0,0.0,False,36093623406.0,265.0,213.0,181919780.0,4719400000.0,3119400000.0,0.08643,3465200000.0,0.09601,9.73,0.0675,0.543,0.312,11254029257.0
2021-01-04,ORCL,ORCL,Technology,0.1774865720422054,-0.012387,-0.012387,-0.003,9729528179.69,0.09866,0,0.0,False,187679932122.0,39.0,33.0,806832281.0,9800000000.0,12134000000.0,0.06465,14588000000.0,0.07773,5.95,0.0193,0.443,0.24,44996803610.0
2021-01-04,CPB,CPB,Consumer Defensive,0.1871705792404377,0.007626,0.007626,-0.003,9729528179.69,0.10049,0,0.0,False,14701895341.0,572.0,469.0,82573156.0,2340000000.0,1119000000.0,0.07611,2294000000.0,0.15603,8.38,0.0719,0.644,0.374,5499646839.0
2021-01-04,ALL,ALL,Financial Services,0.19332534128068984,-0.007863,-0.007863,-0.003,9729528179.69,0.09843,0,0.0,False,33034205843.0,294.0,234.0,183822423.0,11500000000.0,5031000000.0,0.1523,6200000000.0,0.18768,19.49,0.0389,0.583,0.224,7394989833.0
2021-01-04,ORLY,ORLY,Consumer Cyclical,0.19424722460474994,-0.005947,-0.005947,-0.003,9729528179.69,0.10042,0,0.0,False,32889239917.0,297.0,237.0,247238632.7,3207638000.0,2070986000.0,0.06297,2333854000.0,0.07096,17.47,0.2029,0.791,0.152,5014599054.0
2021-01-05,VZ,VZ,Communication Services,0.13593216798679364,0.012124,0.012124,0.009516,9822117058.16,0.10012,0,0.0,False,242409366769.0,22.0,20.0,887254011.0,31543000000.0,21695000000.0,0.0895,25213000000.0,0.10401,6.46,-0.0411,0.411,0.54,130907508608.0
2021-01-05,AJG,AJG,Financial Services,0.20343653821244545,0.020853,0.020853,0.009516,9822117058.16,0.09695,0,0.0,False,23060164476.0,407.0,330.0,66646807.0,1849100000.0,1627100000.0,0.07056,982400000.0,0.0426,5.12,0.0131,0.53,0.07,1620223447.0
2021-01-05,K,K,Consumer Defensive,0.17197258779605767,-0.007768,-0.007768,0.009516,9822117058.16,0.09972,0,0.0,False,21430844356.0,432.0,349.0,95000573.0,3429000000.0,1368000000.0,0.06383,1802000000.0,0.08408,7.56,0.0169,0.538,0.363,7779745892.0
2021-01-05,GILD,GILD,Healthcare,0.1762225788246093,0.032496,0.032496,0.009516,9822117058.16,0.10341,0,0.0,False,76067763794.0,124.0,98.0,598165621.0,6577000000.0,8160000000.0,0.10727,2750000000.0,0.03615,4.53,0.1736,0.772,0.219,16626738289.0
2021-01-05,WMT,WMT,Consumer Defensive,0.15706459736278716,0.006259,0.006259,0.009516,9822117058.16,0.10153,0,0.0,False,413881740480.0,12.0,10.0,1083227137.5,134708000000.0,24420000000.0,0.059,29007000000.0,0.07009,14.03,0.0525,0.608,0.127,52629317585.0
2021-01-05,GIS,GIS,Consumer Defensive,0.17427970573006174,-0.002551,-0.002551,0.009516,9822117058.16,0.10091,0,0.0,False,36130341233.0,265.0,211.0,160284551.0,4719400000.0,3119400000.0,0.08634,3465200000.0,0.09591,9.73,0.0675,0.543,0.312,11265477913.0
2021-01-05,ORCL,ORCL,Technology,0.1793469405532061,-0.002382,-0.002382,0.009516,9822117058.16,0.09773,0,0.0,False,185355132475.0,43.0,37.0,656712467.0,9800000000.0,12134000000.0,0.06546,14588000000.0,0.0787,5.95,0.0193,0.443,0.24,44439426207.0
2021-01-05,CPB,CPB,Consumer Defensive,0.18767651260363663,-0.020248,-0.020248,0.009516,9822117058.16,0.10156,0,0.0,False,14814007363.0,572.0,468.0,75596111.0,2340000000.0,1119000000.0,0.07554,2294000000.0,0.15485,8.38,0.0719,0.644,0.374,5541585413.0
2021-01-05,ALL,ALL,Financial Services,0.1944984187969177,0.025735,0.025735,0.009516,9822117058.16,0.09795,0,0.0,False,32774467836.0,299.0,238.0,149183225.0,11500000000.0,5031000000.0,0.1535,6200000000.0,0.18917,19.49,0.0389,0.583,0.224,7336845257.0
2021-01-05,ORLY,ORLY,Consumer Cyclical,0.1907771754985855,0.030813,0.030813,0.009516,9822117058.16,0.10013,0,0.0,False,32693632345.0,300.0,239.0,194085309.3,3207638000.0,2070986000.0,0.06335,2333854000.0,0.07139,17.47,0.2029,0.791,0.152,4984774907.0
2021-01-06,VZ,VZ,Communication Services,0.13813668164413356,-0.002236,-0.002236,0.00079,9829881243.08,0.10038,0,0.0,False,245348257005.0,22.0,20.0,911179773.0,31543000000.0,21695000000.0,0.08843,25213000000.0,0.10276,6.46,-0.0411,0.411,0.54,132494587540.0
2021-01-06,AJG,AJG,Financial Services,0.2057275431077058,0.003281,0.003281,0.00079,9829881243.08,0.09804,0,0.0,False,23541028486.0,402.0,325.0,66606252.0,1849100000.0,1627100000.0,0.06912,982400000.0,0.04173,5.12,0.0131,0.53,0.07,1654009292.0
2021-01-06,K,K,Consumer Defensive,0.17118922258889496,-0.007007,-0.007007,0.00079,9829881243.08,0.09801,0,0.0,False,21264368288.0,438.0,355.0,99302381.0,3429000000.0,1368000000.0,0.06433,1802000000.0,0.08474,7.56,0.0169,0.538,0.363,7719312365.0
2021-01-06,GILD,GILD,Healthcare,0.1877217831273976,0.0092,0.0092,0.00079,9829881243.08,0.10577,0,0.0,False,78539692059.0,122.0,97.0,602801643.0,6577000000.0,8160000000.0,0.1039,2750000000.0,0.03501,4.53,0.1736,0.772,0.219,17167047380.0
2021-01-06,WMT,WMT,Consumer Defensive,0.15628816204553259,-6.6e-05,-6.6e-05,0.00079,9829881243.08,0.1012,0,0.0,False,416472277317.0,12.0,10.0,1066048837.7,134708000000.0,24420000000.0,0.05864,29007000000.0,0.06965,14.03,0.0525,0.608,0.127,52958730972.0
2021-01-06,GIS,GIS,Consumer Defensive,0.17342975315474102,-0.00813,-0.00813,0.00079,9829881243.08,0.0997,0,0.0,False,36038171995.0,275.0,218.0,162820668.0,4719400000.0,3119400000.0,0.08656,3465200000.0,0.09615,9.73,0.0675,0.543,0.312,11236739449.0
2021-01-06,ORCL,ORCL,Technology,0.17927788942669207,0.007987,0.007987,0.00079,9829881243.08,0.09658,0,0.0,False,184913674619.0,43.0,37.0,593642880.0,9800000000.0,12134000000.0,0.06562,14588000000.0,0.07889,5.95,0.0193,0.443,0.24,44333585416.0
2021-01-06,CPB,CPB,Consumer Defensive,0.19236021774570575,-0.006676,-0.006676,0.00079,9829881243.08,0.09856,0,0.0,False,14514052020.0,598.0,491.0,75325773.0,2340000000.0,1119000000.0,0.0771,2294000000.0,0.15805,8.38,0.0719,0.644,0.374,5429378897.0
2021-01-06,ALL,ALL,Financial Services,0.1989665857629294,0.000727,0.000727,0.00079,9829881243.08,0.09952,0,0.0,False,33617918138.0,298.0,237.0,150385670.0,11500000000.0,5031000000.0,0.14965,6200000000.0,0.18443,19.49,0.0389,0.583,0.224,7525658829.0
2021-01-06,ORLY,ORLY,Consumer Cyclical,0.1997871011613583,0.010157,0.010157,0.00079,9829881243.08,0.10224,0,0.0,False,33701011344.0,297.0,236.0,203683189.4,3207638000.0,2070986000.0,0.06145,2333854000.0,0.06925,17.47,0.2029,0.791,0.152,5138369267.0
2021-01-07,VZ,VZ,Communication Services,0.13799024755554468,-0.012477,-0.012477,-0.003926,9791285339.21,0.10008,0,0.0,False,244799741146.0,22.0,20.0,946322445.0,31543000000.0,21695000000.0,0.08862,25213000000.0,0.10299,6.46,-0.0411,0.411,0.54,132198374380.0
2021-01-07,AJG,AJG,Financial Services,0.20525832778446457,-0.012101,-0.012101,-0.003926,9791285339.21,0.09828,0,0.0,False,23618269956.0,408.0,331.0,67548821.0,1849100000.0,1627100000.0,0.06889,982400000.0,0.04159,5.12,0.0131,0.53,0.07,1659436332.0
2021-01-07,K,K,Consumer Defensive,0.1708005573628144,-0.011319,-0.011319,-0.003926,9791285339.21,0.09725,0,0.0,False,21115370022.0,446.0,361.0,104305611.0,3429000000.0,1368000000.0,0.06479,1802000000.0,0.08534,7.56,0.0169,0.538,0.363,7665223565.0
2021-01-07,GILD,GILD,Healthcare,0.18727174518057924,0.008318,0.008318,-0.003926,9791285339.21,0.10666,0,0.0,False,79262279460.0,124.0,98.0,583697691.0,6577000000.0,8160000000.0,0.10295,2750000000.0,0.03469,4.53,0.1736,0.772,0.219,17324989076.0
2021-01-07,WMT,WMT,Consumer Defensive,0.15497010280165646,-0.000154,-0.000154,-0.003926,9791285339.21,0.10111,0,0.0,False,416444815796.0,13.0,11.0,988792775.4,134708000000.0,24420000000.0,0.05864,29007000000.0,0.06965,14.03,0.0525,0.608,0.127,52955238957.0
2021-01-07,GIS,GIS,Consumer Defensive,0.17314490564645676,-0.026749,-0.026749,-0.003926,9791285339.21,0.09881,0,0.0,False,35745178727.0,283.0,224.0,166280073.0,4719400000.0,3119400000.0,0.08727,3465200000.0,0.09694,9.73,0.0675,0.543,0.312,11145383844.0
2021-01-07,ORCL,ORCL,Technology,0.17969288641635894,0.004924,0.004924,-0.003926,9791285339.21,0.09727,0,0.0,False,186390494066.0,43.0,37.0,528515965.0,9800000000.0,12134000000.0,0.0651,14588000000.0,0.07827,5.95,0.0193,0.443,0.24,44687657127.0
2021-01-07,CPB,CPB,Consumer Defensive,0.19071656258856023,-0.007622,-0.007622,-0.003926,9791285339.21,0.09783,0,0.0,False,14417160505.0,599.0,492.0,75863439.0,2340000000.0,1119000000.0,0.07762,2294000000.0,0.15912,8.38,0.0719,0.644,0.374,5393133971.0
2021-01-07,ALL,ALL,Financial Services,0.19741320912493104,-0.00109,-0.00109,-0.003926,9791285339.21,0.09952,0,0.0,False,33642355853.0,303.0,242.0,152339318.0,11500000000.0,5031000000.0,0.14954,6200000000.0,0.18429,19.49,0.0389,0.583,0.224,7531129421.0
2021-01-07,ORLY,ORLY,Consumer Cyclical,0.19667236028994697,0.017046,0.017046,-0.003926,9791285339.21,0.1032,0,0.0,False,34043324596.0,300.0,240.0,202151791.4,3207638000.0,2070986000.0,0.06083,2333854000.0,0.06856,17.47,0.2029,0.791,0.152,5190561526.0
2021-01-08,VZ,VZ,Communication Services,0.14020008010056637,-0.005899,-0.005899,-0.007639,9716491156.64,0.1,0,3795.23,True,241745373886.0,22.0,20.0,1027905933.0,31543000000.0,21695000000.0,0.08974,25213000000.0,0.1043,6.46,-0.0411,0.411,0.54,130548934783.0
2021-01-08,AJG,AJG,Financial Services,0.20635613976079198,-0.019775,-0.019775,-0.007639,9716491156.64,0.1,0,12273.44,True,23332456027.0,411.0,333.0,71600941.0,1849100000.0,1627100000.0,0.06974,982400000.0,0.0421,5.12,0.0131,0.53,0.07,1639354844.0
2021-01-08,K,K,Consumer Defensive,0.1710012305187411,-0.013793,-0.013793,-0.007639,9716491156.64,0.1,0,16879.01,True,20876361074.0,449.0,363.0,115307973.0,3429000000.0,1368000000.0,0.06553,1802000000.0,0.08632,7.56,0.0169,0.538,0.363,7578459421.0
2021-01-08,GILD,GILD,Healthcare,0.18809859735232687,-0.008404,-0.008404,-0.007639,9716491156.64,0.1,0,38707.23,True,79921563263.0,123.0,95.0,587987391.0,6577000000.0,8160000000.0,0.1021,2750000000.0,0.03441,4.53,0.1736,0.772,0.219,17469093999.0
2021-01-08,WMT,WMT,Consumer Defensive,0.15247313055592274,0.004507,0.004507,-0.007639,9716491156.64,0.1,0,7269.68,True,416380738913.0,13.0,11.0,1010952566.7,134708000000.0,24420000000.0,0.05865,29007000000.0,0.06966,14.03,0.0525,0.608,0.127,52947090923.0
2021-01-08,GIS,GIS,Consumer Defensive,0.18052394091193602,-0.014712,-0.014712,-0.007639,9716491156.64,0.1,0,16757.69,True,34789016552.0,294.0,233.0,189287452.0,4719400000.0,3119400000.0,0.08967,3465200000.0,0.09961,9.73,0.0675,0.543,0.312,10847251485.0
2021-01-08,ORCL,ORCL,Technology,0.17902917766624382,-0.005528,-0.005528,-0.007639,9716491156.64,0.1,0,9061.73,True,187308345293.0,43.0,37.0,492268775.0,9800000000.0,12134000000.0,0.06478,14588000000.0,0.07788,5.95,0.0193,0.443,0.24,44907714598.0
2021-01-08,CPB,CPB,Consumer Defensive,0.1900072705736207,-0.017722,-0.017722,-0.007639,9716491156.64,0.1,0,12320.83,True,14307275874.0,609.0,500.0,85987410.0,2340000000.0,1119000000.0,0.07821,2294000000.0,0.16034,8.38,0.0719,0.644,0.374,5352028614.0
2021-01-08,ALL,ALL,Financial Services,0.18797959462807393,-0.007282,-0.007282,-0.007639,9716491156.64,0.1,0,975.99,True,33605699280.0,303.0,241.0,154725296.0,11500000000.0,5031000000.0,0.14971,6200000000.0,0.18449,19.49,0.0389,0.583,0.224,7522923533.0
2021-01-08,ORLY,ORLY,Consumer Cyclical,0.19372239199560434,0.012366,0.012366,-0.007639,9716491156.64,0.1,0,26087.0,True,34623627061.0,298.0,237.0,222780286.0,3207638000.0,2070986000.0,0.05981,2333854000.0,0.06741,17.47,0.2029,0.791,0.152,5279039830.0
2021-01-11,VZ,VZ,Communication Services,0.13694714427859742,-0.00346,-0.00346,-0.002428,9692902612.7,0.10017,0,0.0,False,240319232652.0,22.0,20.0,1072442297.0,31543000000.0,21695000000.0,0.09028,25213000000.0,0.10491,6.46,-0.0411,0.411,0.54,129778780566.0
2021-01-11,AJG,AJG,Financial Services,0.21026176593900286,0.000672,0.000672,-0.002428,9692902612.7,0.09878,0,0.0,False,22871056048.0,418.0,339.0,77046107.0,1849100000.0,1627100000.0,0.07114,982400000.0,0.04295,5.12,0.0131,0.53,0.07,1606936555.0
2021-01-11,K,K,Consumer Defensive,0.17277786080938046,-0.013646,-0.013646,-0.002428,9692902612.7,0.09938,0,0.0,False,20588414280.0,456.0,368.0,129525240.0,3429000000.0,1368000000.0,0.06645,1802000000.0,0.08752,7.56,0.0169,0.538,0.363,7473930040.0
2021-01-11,GILD,GILD,Healthcare,0.1883681516547217,-0.006897,-0.006897,-0.002428,9692902612.7,0.09992,0,0.0,False,79249927538.0,125.0,98.0,639122882.0,6577000000.0,8160000000.0,0.10297,2750000000.0,0.0347,4.53,0.1736,0.772,0.219,17322289218.0
2021-01-11,WMT,WMT,Consumer Defensive,0.14908060913223217,0.011402,0.011402,-0.002428,9692902612.7,0.10122,0,0.0,False,418257276198.0,13.0,11.0,1096445638.3,134708000000.0,24420000000.0,0.05839,29007000000.0,0.06935,14.03,0.0525,0.608,0.127,53185711927.0
2021-01-11,GIS,GIS,Consumer Defensive,0.18172706208867162,-0.021599,-0.021599,-0.002428,9692902612.7,0.09929,0,0.0,False,34277215012.0,298.0,237.0,213475965.0,4719400000.0,3119400000.0,0.09101,3465200000.0,0.10109,9.73,0.0675,0.543,0.312,10687671234.0
2021-01-11,ORCL,ORCL,Technology,0.1794802475093811,-0.009684,-0.009684,-0.002428,9692902612.7,0.10021,0,0.0,False,186272983702.0,43.0,37.0,507224314.0,9800000000.0,12134000000.0,0.06514,14588000000.0,0.07832,5.95,0.0193,0.443,0.24,44659483679.0
2021-01-11,CPB,CPB,Consumer Defensive,0.19315691011913627,-0.011728,-0.011728,-0.002428,9692902612.7,0.09898,0,0.0,False,14053724514.0,614.0,505.0,91879713.0,2340000000.0,1119000000.0,0.07962,2294000000.0,0.16323,8.38,0.0719,0.644,0.374,5257180779.0
2021-01-11,ALL,ALL,Financial Services,0.18835552873959924,0.005776,0.005776,-0.002428,9692902612.7,0.10003,0,0.0,False,33360973013.0,305.0,244.0,163349675.0,11500000000.0,5031000000.0,0.1508,6200000000.0,0.18585,19.49,0.0389,0.583,0.224,7468139462.0
2021-01-11,ORLY,ORLY,Consumer Cyclical,0.19396575037328773,0.023934,0.023934,-0.002428,9692902612.7,0.10201,0,0.0,False,35051790303.0,287.0,227.0,236920848.9,3207638000.0,2070986000.0,0.05908,2333854000.0,0.06658,17.47,0.2029,0.791,0.152,5344321576.0
2021-01-12,VZ,VZ,Communication Services,0.13680489980578758,-0.003496,-0.003496,-0.004165,9652535985.06,0.10007,0,0.0,False,239487798086.0,22.0,20.0,1111847599.0,31543000000.0,21695000000.0,0.09059,25213000000.0,0.10528,6.46,-0.0411,0.411,0.54,129329783776.0
2021-01-12,AJG,AJG,Financial Services,0.21024950222555508,-0.005148,-0.005148,-0.004165,9652535985.06,0.09908,0,0.0,False,22886422388.0,424.0,342.0,81314271.0,1849100000.0,1627100000.0,0.07109,982400000.0,0.04293,5.12,0.0131,0.53,0.07,1608016205.0
2021-01-12,K,K,Consumer Defensive,0.17401416079350282,0.009898,0.009898,-0.004165,9652535985.06,0.09826,0,0.0,False,20307458606.0,460.0,372.0,141256512.0,3429000000.0,1368000000.0,0.06736,1802000000.0,0.08874,7.56,0.0169,0.538,0.363,7371938550.0
